activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13441403,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(Cl)c1Cl)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '24.16', 'le': '0.55', 'lle': '4.12', 'sei': '8.68'}",CHEMBL2425478,,CHEMBL2425478,6.04,0,http://www.openphacts.org/units/Nanomolar,1918398,=,1,1,=,,IC50,nM,,910.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.91
Not Determined,13441404,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(C(O)CC(=O)NO)cc1,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425477,,CHEMBL2425477,,0,,1918397,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441405,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(C(F)(F)F)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425476,,CHEMBL2425476,,0,,1918396,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441406,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(F)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425475,,CHEMBL2425475,,0,,1918395,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441407,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(Cl)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425474,,CHEMBL2425474,,0,,1918394,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441408,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(OCc2ccccc2)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425473,,CHEMBL2425473,,0,,1918393,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441409,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(O)CC(=O)NO)cc1,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425472,,CHEMBL2425472,,0,,1918392,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,13441410,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(C(F)(F)F)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '20.73', 'le': '0.42', 'lle': '3.54', 'sei': '7.43'}",CHEMBL2425471,,CHEMBL2425471,5.17,0,http://www.openphacts.org/units/Nanomolar,1918391,=,1,1,=,,IC50,nM,,6810.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,6.81
,13441411,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(F)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '24.48', 'le': '0.48', 'lle': '4.13', 'sei': '7.01'}",CHEMBL2425470,,CHEMBL2425470,4.88,0,http://www.openphacts.org/units/Nanomolar,1918390,=,1,1,=,,IC50,nM,,13300.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,13.3
,13441412,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(Cl)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '29.88', 'le': '0.63', 'lle': '5.17', 'sei': '9.26'}",CHEMBL2425469,,CHEMBL2425469,6.44,0,http://www.openphacts.org/units/Nanomolar,1918389,=,1,1,=,,IC50,nM,,360.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.36
Not Determined,13441413,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(C(O)CC(=O)NO)c1,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425468,,CHEMBL2425468,,0,,1918388,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441414,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(O)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425467,,CHEMBL2425467,,0,,1918387,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441415,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccccc1F)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425466,,CHEMBL2425466,,0,,1918386,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,13441416,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccccc1Cl)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '23.35', 'le': '0.49', 'lle': '3.77', 'sei': '7.24'}",CHEMBL2425465,,CHEMBL2425465,5.04,0,http://www.openphacts.org/units/Nanomolar,1918385,=,1,1,=,,IC50,nM,,9210.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,9.21
Not Determined,13441417,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1C(O)CC(=O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425464,,CHEMBL2425464,,0,,1918384,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
Not Determined,13441418,[],CHEMBL2428641,Inhibition of urease in Helicobacter pylori ATCC 43504 intact cell assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccccc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425463,,CHEMBL2425463,,0,,1918383,,1,0,,,IC50,,,,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,,,,
,13441419,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '60.73', 'le': '1.25', 'lle': '5.05', 'sei': '9.24'}",CHEMBL734,ACETOHYDROXAMIC ACID,CHEMBL734,4.56,1,http://www.openphacts.org/units/Nanomolar,1918382,=,1,1,=,,IC50,nM,,27600.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,27.6
,13441420,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(C(=O)NO)cc1,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '22.80', 'le': '0.43', 'lle': '3.24', 'sei': '7.82'}",CHEMBL2425483,,CHEMBL2425483,4.11,0,http://www.openphacts.org/units/Nanomolar,1918403,=,1,1,=,,IC50,nM,,77900.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,77.9
,13441421,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cc(Cl)cc(Cl)c1O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '22.49', 'le': '0.51', 'lle': '4.35', 'sei': '6.66'}",CHEMBL2425482,,CHEMBL2425482,5.98,0,http://www.openphacts.org/units/Nanomolar,1918402,=,1,1,=,,IC50,nM,,1040.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,1.04
,13441422,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(F)cc1C(O)CC(=O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '21.63', 'le': '0.42', 'lle': '4.20', 'sei': '6.29'}",CHEMBL2425481,,CHEMBL2425481,4.96,0,http://www.openphacts.org/units/Nanomolar,1918401,=,1,1,=,,IC50,nM,,11000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,11.0
,13441423,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cc(Cl)ccc1O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '25.44', 'le': '0.54', 'lle': '4.92', 'sei': '6.56'}",CHEMBL2425480,,CHEMBL2425480,5.89,0,http://www.openphacts.org/units/Nanomolar,1918400,=,1,1,=,,IC50,nM,,1280.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,1.28
,13441424,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(Cl)c(Cl)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '25.72', 'le': '0.59', 'lle': '4.51', 'sei': '9.25'}",CHEMBL2425479,,CHEMBL2425479,6.43,0,http://www.openphacts.org/units/Nanomolar,1918399,=,1,1,=,,IC50,nM,,370.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.37
,13441425,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(Cl)c1Cl)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '26.54', 'le': '0.60', 'lle': '4.72', 'sei': '9.54'}",CHEMBL2425478,,CHEMBL2425478,6.64,0,http://www.openphacts.org/units/Nanomolar,1918398,=,1,1,=,,IC50,nM,,230.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.23
,13441426,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(C(O)CC(=O)NO)cc1,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '22.95', 'le': '0.44', 'lle': '4.47', 'sei': '7.07'}",CHEMBL2425477,,CHEMBL2425477,5.15,0,http://www.openphacts.org/units/Nanomolar,1918397,=,1,1,=,,IC50,nM,,7130.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,7.13
,13444163,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(C(F)(F)F)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '20.48', 'le': '0.41', 'lle': '3.47', 'sei': '7.34'}",CHEMBL2425476,,CHEMBL2425476,5.10,0,http://www.openphacts.org/units/Nanomolar,1918396,=,1,1,=,,IC50,nM,,7890.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,7.89
,13444164,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(F)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '25.59', 'le': '0.50', 'lle': '4.35', 'sei': '7.33'}",CHEMBL2425475,,CHEMBL2425475,5.10,0,http://www.openphacts.org/units/Nanomolar,1918395,=,1,1,=,,IC50,nM,,8010.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,8.01
,13444165,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(Cl)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '25.37', 'le': '0.53', 'lle': '4.20', 'sei': '7.86'}",CHEMBL2425474,,CHEMBL2425474,5.47,0,http://www.openphacts.org/units/Nanomolar,1918394,=,1,1,=,,IC50,nM,,3390.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,3.39
,13444166,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccc(OCc2ccccc2)cc1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '14.66', 'le': '0.27', 'lle': '2.02', 'sei': '5.34'}",CHEMBL2425473,,CHEMBL2425473,4.21,0,http://www.openphacts.org/units/Nanomolar,1918393,=,1,1,=,,IC50,nM,,61500.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,61.5
,13444167,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(C(O)CC(=O)NO)cc1,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '19.53', 'le': '0.38', 'lle': '3.50', 'sei': '5.23'}",CHEMBL2425472,,CHEMBL2425472,4.12,0,http://www.openphacts.org/units/Nanomolar,1918392,=,1,1,=,,IC50,nM,,75100.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,75.1
,13444168,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(C(F)(F)F)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '23.73', 'le': '0.48', 'lle': '4.28', 'sei': '8.50'}",CHEMBL2425471,,CHEMBL2425471,5.91,0,http://www.openphacts.org/units/Nanomolar,1918391,=,1,1,=,,IC50,nM,,1220.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,1.22
,13444169,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(F)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '27.11', 'le': '0.53', 'lle': '4.65', 'sei': '7.76'}",CHEMBL2425470,,CHEMBL2425470,5.40,0,http://www.openphacts.org/units/Nanomolar,1918390,=,1,1,=,,IC50,nM,,3990.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,3.99
,13444170,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(Cl)c1)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '32.84', 'le': '0.69', 'lle': '5.81', 'sei': '10.18'}",CHEMBL2425469,,CHEMBL2425469,7.08,0,http://www.openphacts.org/units/Nanomolar,1918389,=,1,1,=,,IC50,nM,,83.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,0.083
,13444171,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(C(O)CC(=O)NO)c1,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '21.94', 'le': '0.42', 'lle': '4.01', 'sei': '5.88'}",CHEMBL2425468,,CHEMBL2425468,4.63,0,http://www.openphacts.org/units/Nanomolar,1918388,=,1,1,=,,IC50,nM,,23200.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,23.2
,13444172,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1cccc(O)c1)NO,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2424553,Eur J Med Chem,2013,,CHEMBL2425467,,CHEMBL2425467,,0,http://www.openphacts.org/units/Nanomolar,1918387,=,1,1,=,,IC50,nM,,131000.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,131.0
,13444173,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccccc1F)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '26.37', 'le': '0.51', 'lle': '4.50', 'sei': '7.55'}",CHEMBL2425466,,CHEMBL2425466,5.25,0,http://www.openphacts.org/units/Nanomolar,1918386,=,1,1,=,,IC50,nM,,5600.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,5.6
,13444174,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,O=C(CC(O)c1ccccc1Cl)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '27.47', 'le': '0.58', 'lle': '4.65', 'sei': '8.52'}",CHEMBL2425465,,CHEMBL2425465,5.92,0,http://www.openphacts.org/units/Nanomolar,1918385,=,1,1,=,,IC50,nM,,1190.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,1.19
,13444175,[],CHEMBL2428642,Inhibition of urease extracted from Helicobacter pylori ATCC 43504 assessed as ammonia production preincubated for 1.5 hrs by indophenol-based method,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1C(O)CC(=O)NO,,,CHEMBL2424553,Eur J Med Chem,2013,"{'bei': '20.90', 'le': '0.40', 'lle': '3.79', 'sei': '5.60'}",CHEMBL2425464,,CHEMBL2425464,4.42,0,http://www.openphacts.org/units/Nanomolar,1918384,=,1,1,=,,IC50,nM,,38500.0,CHEMBL3885651,Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacterpylori),Urease subunit alpha/Urease subunit beta,85962,,,IC50,uM,UO_0000065,,38.5
